日期,管制站,入境 / 出境,香港居民,内地访客,其他访客,总计
2024-03-17,港珠澳大桥,出境,25475,12521,6338,44334
2024-03-17,落马洲,入境,24682,2440,276,27398
2024-03-17,落马洲,出境,12205,4394,560,17159
2024-03-17,文锦渡,入境,1420,392,8,1820
2024-03-17,文锦渡,出境,1132,341,11,1484
2024-03-17,沙头角,入境,0,0,0,0
2024-03-17,沙头角,出境,0,0,0,0
2024-03-17,深圳湾,入境,54098,12018,872,66988
2024-03-17,深圳湾,出境,34898,13637,1495,50030
2024-03-17,中国客运码头,入境,1284,657,198,2139
2024-03-17,中国客运码头,出境,704,933,328,1965
2024-03-17,港口管制,入境,0,0,42,42
2024-03-17,港口管制,出境,1,0,26,27
2024-03-17,启德邮轮码头,入境,1276,411,133,1820
2024-03-17,启德邮轮码头,出境,731,1310,1406,3447
2024-03-17,港澳客轮码头,入境,9480,1002,2328,12810
2024-03-17,港澳客轮码头,出境,5186,1306,3100,9592
2024-03-18,机场,入境,27804,8712,18194,54710
2024-03-18,机场,出境,26340,7602,18965,52907
2024-03-18,高铁西九龙,入境,14685,13237,1191,29113
2024-03-18,高铁西九龙,出境,12428,11106,1459,24993
2024-03-18,红磡,入境,0,0,0,0
2024-03-18,红磡,出境,0,0,0,0
2024-03-18,罗湖,入境,62316,11844,699,74859
2024-03-18,罗湖,出境,56490,12005,754,69249
2024-03-18,落马洲支线,入境,50453,11660,319,62432
2024-03-18,落马洲支线,出境,48552,10616,396,59564
2024-03-18,香园围,入境,23409,10204,156,33769
2024-03-18,香园围,出境,22840,3311,185,26336
2024-03-18,港珠澳大桥,入境,22512,7357,4498,34367
2024-03-18,港珠澳大桥,出境,17331,14063,3813,35207
2024-03-18,落马洲,入境,12028,2852,262,15142
2024-03-18,落马洲,出境,7945,2820,584,11349
2024-03-18,文锦渡,入境,1412,375,9,1796
2024-03-18,文锦渡,出境,1553,288,19,1860
2024-03-18,沙头角,入境,0,0,0,0
2024-03-18,沙头角,出境,0,0,0,0
2024-03-18,深圳湾,入境,28739,10017,1011,39767
2024-03-18,深圳湾,出境,24855,8656,1548,35059
2024-03-18,中国客运码头,入境,697,376,244,1317
2024-03-18,中国客运码头,出境,618,416,233,1267
2024-03-18,港口管制,入境,4,6,24,34
2024-03-18,港口管制,出境,95,0,47,142
2024-03-18,启德邮轮码头,入境,0,0,0,0
2024-03-18,启德邮轮码头,出境,0,0,0,0
2024-03-18,港澳客轮码头,入境,5545,839,2192,8576
2024-03-18,港澳客轮码头,出境,4123,1132,2452,7707
2024-03-19,机场,入境,24541,7126,14377,46044
2024-03-19,机场,出境,23371,6943,16361,46675
2024-03-19,高铁西九龙,入境,11220,11715,1153,24088
2024-03-19,高铁西九龙,出境,11267,10784,1222,23273
2024-03-19,红磡,入境,0,0,0,0
2024-03-19,红磡,出境,0,0,0,0
2024-03-19,罗湖,入境,55631,9953,640,66224
2024-03-19,罗湖,出境,55745,11261,712,67718
2024-03-19,落马洲支线,入境,46153,10505,305,56963
2024-03-19,落马洲支线,出境,47211,10037,292,57540
2024-03-19,香园围,入境,22477,10099,94,32670
2024-03-19,香园围,出境,23196,3323,131,26650
2024-03-19,港珠澳大桥,入境,16827,6506,3525,26858
2024-03-19,港珠澳大桥,出境,16438,13527,3672,33637
2024-03-19,落马洲,入境,10388,1966,301,12655
2024-03-19,落马洲,出境,9457,2452,406,12315
2024-03-19,文锦渡,入境,1360,329,30,1719
2024-03-19,文锦渡,出境,1455,304,10,1769
2024-03-19,沙头角,入境,0,0,0,0
2024-03-19,沙头角,出境,0,0,0,0
2024-03-19,深圳湾,入境,24205,9260,926,34391
2024-03-19,深圳湾,出境,23197,7891,1138,32226
2024-03-19,中国客运码头,入境,541,509,197,1247
2024-03-19,中国客运码头,出境,686,719,241,1646
2024-03-19,港口管制,入境,0,0,72,72
2024-03-19,港口管制,出境,0,0,28,28
2024-03-19,启德邮轮码头,入境,9,0,1859,1868
2024-03-19,启德邮轮码头,出境,0,0,0,0
2024-03-19,港澳客轮码头,入境,4140,783,1963,6886
2024-03-19,港澳客轮码头,出境,3886,1293,2041,7220
2024-03-20,机场,入境,23746,8716,16816,49278
2024-03-20,机场,出境,28184,7299,17065,52548
2024-03-20,高铁西九龙,入境,11440,12573,1395,25408
2024-03-20,高铁西九龙,出境,12762,11551,1245,25558
2024-03-20,红磡,入境,0,0,0,0
2024-03-20,红磡,出境,0,0,0,0
2024-03-20,罗湖,入境,57237,10703,690,68630
2024-03-20,罗湖,出境,56765,11684,667,69116
2024-03-20,落马洲支线,入境,47319,11675,313,59307
2024-03-20,落马洲支线,出境,48885,11345,358,60588
2024-03-20,香园围,入境,23257,10644,105,34006
2024-03-20,香园围,出境,24016,3852,119,27987
2024-03-20,港珠澳大桥,入境,16682,7478,4025,28185
2024-03-20,港珠澳大桥,出境,16648,14184,4216,35048
2024-03-20,落马洲,入境,9642,2152,370,12164
2024-03-20,落马洲,出境,8349,2537,394,11280
2024-03-20,文锦渡,入境,1382,422,10,1814
2024-03-20,文锦渡,出境,1491,328,14,1833
2024-03-20,沙头角,入境,0,0,0,0
2024-03-20,沙头角,出境,0,0,0,0
2024-03-20,深圳湾,入境,24291,8989,1062,34342
2024-03-20,深圳湾,出境,24368,8172,1224,33764
2024-03-20,中国客运码头,入境,570,684,219,1473
2024-03-20,中国客运码头,出境,701,713,289,1703
2024-03-20,港口管制,入境,0,0,17,17
2024-03-20,港口管制,出境,0,4,38,42
2024-03-20,启德邮轮码头,入境,0,0,0,0
2024-03-20,启德邮轮码头,出境,17,0,1887,1904
2024-03-20,港澳客轮码头,入境,4166,922,2148,7236
2024-03-20,港澳客轮码头,出境,4008,1536,2280,7824
2024-03-21,机场,入境,23106,8947,17690,49743
2024-03-21,机场,出境,32683,6946,16576,56205
2024-03-21,高铁西九龙,入境,11689,13240,1518,26447
2024-03-21,高铁西九龙,出境,13644,12055,1306,27005
2024-03-21,红磡,入境,0,0,0,0
2024-03-21,红磡,出境,0,0,0,0
2024-03-21,罗湖,入境,57941,10356,713,69010
2024-03-21,罗湖,出境,57094,11765,765,69624
2024-03-21,落马洲支线,入境,47782,11727,410,59919
2024-03-21,落马洲支线,出境,50079,11564,359,62002
2024-03-21,香园围,入境,24422,9287,122,33831
2024-03-21,香园围,出境,26017,3602,130,29749
2024-03-21,港珠澳大桥,入境,16793,6978,3698,27469
2024-03-21,港珠澳大桥,出境,18354,14782,3543,36679
2024-03-21,落马洲,入境,9776,2104,406,12286
2024-03-21,落马洲,出境,8057,2615,365,11037
2024-03-21,文锦渡,入境,1400,284,10,1694
2024-03-21,文锦渡,出境,1495,251,7,1753
2024-03-21,沙头角,入境,0,0,0,0
2024-03-21,沙头角,出境,0,0,0,0
2024-03-21,深圳湾,入境,24695,9081,1196,34972
2024-03-21,深圳湾,出境,26060,8785,1022,35867
2024-03-21,中国客运码头,入境,673,575,252,1500
2024-03-21,中国客运码头,出境,798,703,246,1747
2024-03-21,港口管制,入境,0,0,20,20
2024-03-21,港口管制,出境,3,0,10,13
2024-03-21,启德邮轮码头,入境,0,0,0,0
2024-03-21,启德邮轮码头,出境,0,0,0,0
2024-03-21,港澳客轮码头,入境,4385,930,2003,7318
2024-03-21,港澳客轮码头,出境,4406,1280,2088,7774
2024-03-22,机场,入境,27628,11142,20093,58863
2024-03-22,机场,出境,39981,7321,16783,64085
2024-03-22,高铁西九龙,入境,14422,19759,1625,35806
2024-03-22,高铁西九龙,出境,21350,12571,1169,35090
2024-03-22,红磡,入境,0,0,0,0
2024-03-22,红磡,出境,0,0,0,0
2024-03-22,罗湖,入境,59954,12900,751,73605
2024-03-22,罗湖,出境,71436,13361,786,85583
2024-03-22,落马洲支线,入境,50394,14082,383,64859
2024-03-22,落马洲支线,出境,61614,12741,317,74672
2024-03-22,香园围,入境,24853,8776,170,33799
2024-03-22,香园围,出境,28354,3614,183,32151
2024-03-22,港珠澳大桥,入境,18993,7389,4389,30771
2024-03-22,港珠澳大桥,出境,27218,14112,4304,45634
2024-03-22,落马洲,入境,10449,2661,556,13666
2024-03-22,落马洲,出境,10687,3288,361,14336
2024-03-22,文锦渡,入境,1460,364,12,1836
2024-03-22,文锦渡,出境,1665,300,15,1980
2024-03-22,沙头角,入境,0,0,0,0
2024-03-22,沙头角,出境,0,0,0,0
2024-03-22,深圳湾,入境,27799,11213,1521,40533
2024-03-22,深圳湾,出境,34448,10251,905,45604
2024-03-22,中国客运码头,入境,746,708,290,1744
2024-03-22,中国客运码头,出境,980,676,228,1884
2024-03-22,港口管制,入境,21,2,49,72
2024-03-22,港口管制,出境,4,0,21,25
2024-03-22,启德邮轮码头,入境,728,1310,690,2728
2024-03-22,启德邮轮码头,出境,1322,272,743,2337
2024-03-22,港澳客轮码头,入境,5011,959,2319,8289
2024-03-22,港澳客轮码头,出境,6221,1483,2412,10116
2024-03-23,机场,入境,27123,9473,18821,55417
2024-03-23,机场,出境,41572,6190,15731,63493
2024-03-23,高铁西九龙,入境,14295,33165,1416,48876
2024-03-23,高铁西九龙,出境,25705,21911,1094,48710
2024-03-23,红磡,入境,0,0,0,0
2024-03-23,红磡,出境,0,0,0,0
2024-03-23,罗湖,入境,72580,20265,829,93674
2024-03-23,罗湖,出境,97661,23874,876,122411
2024-03-23,落马洲支线,入境,61049,28000,558,89607
2024-03-23,落马洲支线,出境,85772,24957,529,111258
2024-03-23,香园围,入境,30161,11424,149,41734
2024-03-23,香园围,出境,38187,5694,112,43993
2024-03-23,港珠澳大桥,入境,23578,9273,6259,39110
2024-03-23,港珠澳大桥,出境,38112,14194,5681,57987
2024-03-23,落马洲,入境,15783,3275,457,19515
2024-03-23,落马洲,出境,15778,7696,341,23815
2024-03-23,文锦渡,入境,992,1093,31,2116
2024-03-23,文锦渡,出境,1623,758,13,2394
2024-03-23,沙头角,入境,0,0,0,0
2024-03-23,沙头角,出境,0,0,0,0
2024-03-23,深圳湾,入境,34056,18098,1363,53517
2024-03-23,深圳湾,出境,47088,16140,960,64188
2024-03-23,中国客运码头,入境,688,1312,332,2332
2024-03-23,中国客运码头,出境,1259,903,283,2445
2024-03-23,港口管制,入境,0,0,20,20
2024-03-23,港口管制,出境,0,0,25,25
2024-03-23,启德邮轮码头,入境,0,0,0,0
2024-03-23,启德邮轮码头,出境,0,0,0,0
2024-03-23,港澳客轮码头,入境,5340,1159,2626,9125
2024-03-23,港澳客轮码头,出境,7698,1593,2795,12086
2024-03-24,机场,入境,34618,9402,16527,60547
2024-03-24,机场,出境,36003,9664,20353,66020
2024-03-24,高铁西九龙,入境,23419,18267,1220,42906
2024-03-24,高铁西九龙,出境,15793,26536,1470,43799
2024-03-24,红磡,入境,0,0,0,0
2024-03-24,红磡,出境,0,0,0,0
2024-03-24,罗湖,入境,98024,14649,697,113370
2024-03-24,罗湖,出境,69128,20433,717,90278
2024-03-24,落马洲支线,入境,77688,18789,397,96874
2024-03-24,落马洲支线,出境,61708,19894,410,82012
2024-03-24,香园围,入境,37273,12715,174,50162
2024-03-24,香园围,出境,31423,5382,199,37004
2024-03-24,港珠澳大桥,入境,40993,9538,5565,56096
2024-03-24,港珠澳大桥,出境,23981,14202,6123,44306
2024-03-24,落马洲,入境,23218,2472,334,26024
2024-03-24,落马洲,出境,11918,8473,472,20863
2024-03-24,文锦渡,入境,1447,457,8,1912
2024-03-24,文锦渡,出境,1066,355,11,1432
2024-03-24,沙头角,入境,0,0,0,0
2024-03-24,沙头角,出境,0,0,0,0
2024-03-24,深圳湾,入境,51081,12132,1107,64320
2024-03-24,深圳湾,出境,34236,15080,1171,50487
2024-03-24,中国客运码头,入境,1307,678,238,2223
2024-03-24,中国客运码头,出境,699,1114,274,2087
2024-03-24,港口管制,入境,0,0,64,64
2024-03-24,港口管制,出境,1,0,22,23
2024-03-24,启德邮轮码头,入境,1316,272,2089,3677
2024-03-24,启德邮轮码头,出境,1115,870,77,2062
2024-03-24,港澳客轮码头,入境,7861,1055,2035,10951
2024-03-24,港澳客轮码头,出境,4542,1395,2801,8738
2024-03-25,机场,入境,28088,10130,16139,54357
2024-03-25,机场,出境,35667,8482,18237,62386
2024-03-25,高铁西九龙,入境,14809,12826,954,28589
2024-03-25,高铁西九龙,出境,17618,13261,1400,32279
2024-03-25,红磡,入境,0,0,0,0
2024-03-25,红磡,出境,0,0,0,0
2024-03-25,罗湖,入境,63132,11596,653,75381
2024-03-25,罗湖,出境,61113,12488,738,74339
2024-03-25,落马洲支线,入境,51922,11464,322,63708
2024-03-25,落马洲支线,出境,51486,10678,384,62548
2024-03-25,香园围,入境,24611,10836,92,35539
2024-03-25,香园围,出境,26026,3213,151,29390
2024-03-25,港珠澳大桥,入境,21600,7114,4060,32774
2024-03-25,港珠澳大桥,出境,20575,13885,3633,38093
2024-03-25,落马洲,入境,12107,2831,307,15245
2024-03-25,落马洲,出境,8714,6396,511,15621
2024-03-25,文锦渡,入境,1384,366,9,1759
2024-03-25,文锦渡,出境,1288,284,7,1579
2024-03-25,沙头角,入境,0,0,0,0
2024-03-25,沙头角,出境,0,0,0,0
2024-03-25,深圳湾,入境,27790,8885,924,37599
2024-03-25,深圳湾,出境,27338,8959,1171,37468
2024-03-25,中国客运码头,入境,715,631,284,1630
2024-03-25,中国客运码头,出境,769,621,285,1675
2024-03-25,港口管制,入境,0,0,21,21
2024-03-25,港口管制,出境,6,1,32,39
2024-03-25,启德邮轮码头,入境,0,0,0,0
2024-03-25,启德邮轮码头,出境,0,0,2052,2052
2024-03-25,港澳客轮码头,入境,5203,810,2003,8016
2024-03-25,港澳客轮码头,出境,4783,1226,2194,8203
2024-03-26,机场,入境,27294,8816,16077,52187
2024-03-26,机场,出境,46016,6051,14628,66695
2024-03-26,高铁西九龙,入境,14380,12935,937,28252
2024-03-26,高铁西九龙,出境,19025,12247,1364,32636
2024-03-26,红磡,入境,0,0,0,0
2024-03-26,红磡,出境,0,0,0,0
2024-03-26,罗湖,入境,59467,11174,617,71258
2024-03-26,罗湖,出境,63726,12387,707,76820
2024-03-26,落马洲支线,入境,47972,11215,332,59519
2024-03-26,落马洲支线,出境,54085,11549,355,65989
2024-03-26,香园围,入境,24942,9484,112,34538
2024-03-26,香园围,出境,26733,3749,138,30620
2024-03-26,港珠澳大桥,入境,18897,6998,3476,29371
2024-03-26,港珠澳大桥,出境,21688,15142,3538,40368
2024-03-26,落马洲,入境,9586,2051,285,11922
2024-03-26,落马洲,出境,8855,2919,349,12123
2024-03-26,文锦渡,入境,1381,338,3,1722
2024-03-26,文锦渡,出境,1477,277,11,1765
2024-03-26,沙头角,入境,0,0,0,0
2024-03-26,沙头角,出境,0,0,0,0
2024-03-26,深圳湾,入境,26023,9031,878,35932
2024-03-26,深圳湾,出境,29579,8928,1112,39619
2024-03-26,中国客运码头,入境,624,678,269,1571
2024-03-26,中国客运码头,出境,902,648,249,1799
2024-03-26,港口管制,入境,5,0,99,104
2024-03-26,港口管制,出境,101,16,100,217
2024-03-26,启德邮轮码头,入境,1114,867,3609,5590
2024-03-26,启德邮轮码头,出境,939,863,76,1878
2024-03-26,港澳客轮码头,入境,4929,785,2052,7766
2024-03-26,港澳客轮码头,出境,4659,1307,2296,8262
2024-03-27,机场,入境,27102,9013,19842,55957
2024-03-27,机场,出境,55493,4736,14656,74885
2024-03-27,高铁西九龙,入境,14061,12835,1094,27990
2024-03-27,高铁西九龙,出境,31369,13692,1377,46438
2024-03-27,红磡,入境,0,0,0,0
2024-03-27,红磡,出境,0,0,0,0
2024-03-27,罗湖,入境,58945,10640,603,70188
2024-03-27,罗湖,出境,71870,13139,740,85749
2024-03-27,落马洲支线,入境,48144,11070,325,59539
2024-03-27,落马洲支线,出境,61913,11818,338,74069
2024-03-27,香园围,入境,24772,10598,107,35477
2024-03-27,香园围,出境,27827,3683,125,31635
2024-03-27,港珠澳大桥,入境,19100,6836,3666,29602
2024-03-27,港珠澳大桥,出境,28346,14655,3963,46964
2024-03-27,落马洲,入境,10122,2173,338,12633
2024-03-27,落马洲,出境,10218,3126,427,13771
2024-03-27,文锦渡,入境,1231,348,6,1585
2024-03-27,文锦渡,出境,1404,318,19,1741
2024-03-27,沙头角,入境,0,0,0,0
2024-03-27,沙头角,出境,0,0,0,0
2024-03-27,深圳湾,入境,26499,8482,889,35870
2024-03-27,深圳湾,出境,37648,10105,1101,48854
2024-03-27,中国客运码头,入境,628,662,239,1529
2024-03-27,中国客运码头,出境,1148,738,286,2172
2024-03-27,港口管制,入境,7,0,120,127
2024-03-27,港口管制,出境,0,1,32,33
2024-03-27,启德邮轮码头,入境,15,20,1675,1710
2024-03-27,启德邮轮码头,出境,0,0,0,0
2024-03-27,港澳客轮码头,入境,4734,837,1799,7370
2024-03-27,港澳客轮码头,出境,5395,1341,1906,8642
2024-03-28,机场,入境,29406,8711,20092,58209
2024-03-28,机场,出境,66294,3675,11822,81791
2024-03-28,高铁西九龙,入境,12995,13297,936,27228
2024-03-28,高铁西九龙,出境,59037,11143,1215,71395
2024-03-28,红磡,入境,0,0,0,0
2024-03-28,红磡,出境,0,0,0,0
2024-03-28,罗湖,入境,57156,10223,623,68002
2024-03-28,罗湖,出境,114544,16362,1045,131951
2024-03-28,落马洲支线,入境,45823,11126,317,57266
2024-03-28,落马洲支线,出境,96646,14571,501,111718
2024-03-28,香园围,入境,23097,9149,121,32367
2024-03-28,香园围,出境,33024,3672,198,36894
2024-03-28,港珠澳大桥,入境,20804,6411,4722,31937
2024-03-28,港珠澳大桥,出境,63374,16479,4427,84280
2024-03-28,落马洲,入境,10629,2033,342,13004
2024-03-28,落马洲,出境,16494,3807,448,20749
2024-03-28,文锦渡,入境,901,390,9,1300
2024-03-28,文锦渡,出境,1634,391,10,2035
2024-03-28,沙头角,入境,0,0,0,0
2024-03-28,沙头角,出境,0,0,0,0
2024-03-28,深圳湾,入境,24154,8390,893,33437
2024-03-28,深圳湾,出境,61747,10748,1202,73697
2024-03-28,中国客运码头,入境,695,655,224,1574
2024-03-28,中国客运码头,出境,3017,806,321,4144
2024-03-28,港口管制,入境,0,0,86,86
2024-03-28,港口管制,出境,2,7,71,80
2024-03-28,启德邮轮码头,入境,0,0,1,1
2024-03-28,启德邮轮码头,出境,82,17,6039,6138
2024-03-28,港澳客轮码头,入境,5091,903,2446,8440
2024-03-28,港澳客轮码头,出境,9877,1401,2675,13953
2024-03-29,机场,入境,30510,10174,19962,60646
2024-03-29,机场,出境,66102,4561,13040,83703
2024-03-29,高铁西九龙,入境,12699,13111,1280,27090
2024-03-29,高铁西九龙,出境,59186,10274,1019,70479
2024-03-29,红磡,入境,0,0,0,0
2024-03-29,红磡,出境,0,0,0,0
2024-03-29,罗湖,入境,64837,9003,653,74493
2024-03-29,罗湖,出境,155071,12385,979,168435
2024-03-29,落马洲支线,入境,54882,10441,355,65678
2024-03-29,落马洲支线,出境,144020,11628,451,156099
2024-03-29,香园围,入境,22995,5013,136,28144
2024-03-29,香园围,出境,48258,3219,138,51615
2024-03-29,港珠澳大桥,入境,28981,6642,6891,42514
2024-03-29,港珠澳大桥,出境,88084,13344,5443,106871
2024-03-29,落马洲,入境,15718,1705,452,17875
2024-03-29,落马洲,出境,28580,3195,472,32247
2024-03-29,文锦渡,入境,953,290,24,1267
2024-03-29,文锦渡,出境,3492,391,6,3889
2024-03-29,沙头角,入境,0,0,0,0
2024-03-29,沙头角,出境,0,0,0,0
2024-03-29,深圳湾,入境,28319,7757,1131,37207
2024-03-29,深圳湾,出境,85269,7736,899,93904
2024-03-29,中国客运码头,入境,785,667,318,1770
2024-03-29,中国客运码头,出境,6052,825,299,7176
2024-03-29,港口管制,入境,0,0,13,13
2024-03-29,港口管制,出境,37,0,26,63
2024-03-29,启德邮轮码头,入境,938,865,88,1891
2024-03-29,启德邮轮码头,出境,1917,64,62,2043
2024-03-29,港澳客轮码头,入境,7549,1058,3023,11630
2024-03-29,港澳客轮码头,出境,14740,1322,3024,19086
2024-03-30,机场,入境,33871,9782,16986,60639
2024-03-30,机场,出境,44713,6277,18866,69856
2024-03-30,高铁西九龙,入境,21887,27361,1687,50935
2024-03-30,高铁西九龙,出境,43605,19028,1222,63855
2024-03-30,红磡,入境,0,0,0,0
